Comments,Label
wtf hahahahaahhaahahahhahaahahahah,CA
Ducky's way is amazing,NCA
What the hell is this song ????????love you ducky Bhai????????,NCA
How unethical ,NCA
Bro ye video me kon si game play kr rhay hain ,NCA
Yar ducky is the best,NCA
Very funny ????????,NCA
Ducky u r awesome,NCA
Bhi meri videose bhe dekho yar bohot achi roasting ki hay dekho bohot maza aye ga,NCA
????????????,NCA
Love from India ?,NCA
o bhai ??????,NCA
tahir shah ko roast karo,NCA
4:19  Best Scene ????????,NCA
Shahveer jafry roast plZzz,NCA
Wah yr superb ??????????????????,NCA
Ducky Bhai 1 video ispy b hojae plz Bhai shahrukh86786 ,NCA
Hahhahaha twerk krta harami,CA
Her name isn't dinchack pouga her name is bich nak suga,NCA
Dekho Pagel KO Ducky bhai????????????,NCA
HI. Ducky. bai,NCA
#FreeKashmirFromIndia,NCA
Good ducky bhai,NCA
Very good ducky bahi achi gand maro is ky,NCA
Hahahahahahahaha big fan??????,NCA
Very...................funny,NCA
Ji haaan kya bole re PUBLIC,NCA
Itna bara gadde wala bed isko khatia dikh raha hai ,NCA
Is se to t series ke remake lakh lakh darge behter hain .,NCA
He is very loal song i love you Ducky bhai,NCA
Hahahahahah,NCA
Hahahahahahahahh,NCA
Subscribe my channel this help me a lot. The link is here  https://www.youtube.com/user/pinkyy0516,NCA
Love and subscribe before u get pagal,NCA
Bhai love from India ????????,NCA
Nice video ??????,NCA
I passed out laughing ur such a great  roaster ??,NCA
5:20 Looooooool,NCA
Ducky qasam se ye donno song sun k mery airpods kharrab hoo gaye hn is k psy tny dny hn ya is dhinchk pooga ny,NCA
I'm speechless ??????,NCA
Thank you ducky bhai for pubg unban,NCA
Indian chotia,NCA
Game konsi hai,NCA
Dichnak??????,NCA
Ducky Bhai is video ko dekny ky bad sar dard ho Raha hy,NCA
Yaar bc isko bann Karo pehly ,CA
Ducky mje tmse pyr o gya a,NCA
Good triget this one,NCA
Is video mn jo Game chal rhe ha is ka name??,NCA
Ducky what game is that i like this  type of games,NCA
Carryminati ki naqal karne wale,NCA
Very funny ??????,NCA
??,NCA
Ducky love you butt plz aissa ganna sune say acha main kano main tezab dal lon yaar,NCA
Scientist ko aisa gadget nakal na jaheya jis se dinchack poja ka mounh band ho jai,NCA
Modi shodi Lori??????????,CA
Wah,NCA
0:06    lol,NCA
O bahi maro muja maro kasam sa ??,NCA
I want To Donate My Ears ??????,NCA
Hahaha...love you,NCA
Ducky bhai please explain from the part 2:44 min i dont get it,NCA
Khatarnaak Keeera Must Watch,NCA
Oye ducky bhai love bro  ????????,NCA
Dhinchak ko apni dui ku hilani hoti hai,CA
I becom ?? mad????,NCA
?????,NCA
Kia harami hai yar,CA
bht fazool,CA
Rost @mrjerryofficial tiktoker(ak wari uno dakho too),NCA
Whats lovely i like you man,NCA
Hahhhaa??????,NCA
Wtf dickheads come here to comment about Kashmir .,CA
Tataai h ducky bhai,CA
You insult very bad.. not funny at all even sick sorry favourite toh buhat door ki baat not even liking this...,NCA
Yes your sure and my ears are is  paining bai,NCA
Mjy pichy waliyon py hnsi aa ri????????????????,NCA
0:56 Undertaker's identity revealed chutiya dhinchak pooja hay,NCA
Hahahahahahahaha kun hai ye log kaha se ate Hain ye log,NCA
Love u ducky and u r brother,NCA
ducky rock ,NCA
I died laughing????????????????,NCA
Love u,NCA
Rost meontioy roy plz i am your fan,NCA
Yeh to ha hi bandri ,CA
Amaaziiinggggg bro....,NCA
4:17 is best,NCA
Hahahaha,NCA
??????,NCA
Video mein,NCA
Ducky bhai ye aap konsi game khel rahan hai,NCA
??????,NCA
Yar ducky bhi bhtareennnnnnn,NCA
Meanz roast ????,NCA
Changi kuty aali hoo gye...????,NCA
Allah ka khof kro galliyan mat diya kro views kay pichay apna aiman mat khrab kro,NCA
Game ka name please Bata do please dukey bhi,NCA
Ducky bai tiktok pe ek chagari hai plz us pe koi video bnay... Naila jutt,NCA
Lol,NCA
Sasta carryminati,NCA
Dafa karo Dhinchak Pooja ko. Game konsi chal rai hai background pe chase wali?,CA
The moment u ears get rape.,NCA
may tw sch may pagal????????????????????????,NCA
ufffffff????????????????????????????,NCA
Big fan of ducky Bhai first ever comment on this channel plz like ??,NCA
hahahaha,NCA
Yar ducky Bhai bs yar or kitna hasao gay yar ????,NCA
RIP my ears??????,NCA
??????????????????????????????????????????????,NCA
Ducky  is  tu bohat harami hai kasam se ????,CA
1:35 hahahahahaha LINK KA ANDAR DESCRIPTION BOX,NCA
Dicky mind your languge. If she is pagal you are double pagal with your dirty language. Shame on you,CA
Yar khara hona band ho Gaya ha,CA
Which app you were talking about was kids ludo app and any one of you have this app please wash it with soap not soap but scrub jaise duckybhai ne kaha,NCA
Nice Ducky,NCA
??????????,NCA
Yaaaar Ducky bhai..  Kamaal ho yaar,NCA
Really Hans Hans  KE pagal ho gaya,NCA
https://youtu.be/Oel37wSiopA,NCA
Yoo ducky bhai,NCA
ALLaw Roast,NCA
end hugaya means more to hansi nahi ruk Rahi. means Kia naksha khencha is dhinchak poja ka,NCA
What the Twerk????,NCA
Ye twerk ho raha oh penc**d ????,CA
Ya kon  se game ha,NCA
Bhai ap kon si game khel rahe ho,NCA
Chopa lgwao ga isy agr mil gai ty,NCA
Arye o ducky kia kar rahe hon kuch entertainment tuo duo yaar ,NCA
Oh bro ??????????,NCA
Yai is khusri ki bakwas sunnai ki baad behosh honi wala tha main.,CA
Wakai yarrrrrr BHT gndi awaaaaaaaaaaz h kisna isko gana dya ????????,CA
Fucking Pooja,NCA
Kamal ho gya??,NCA
Yaar Iske bakwas ganon per itne like karte hain na logo Ne Patni kya Soch Kaise like karte hain,NCA
Always love you bro,NCA
Very niCe bro my God give you more success ??,NCA
Arreeee bhai love you jani,NCA
????????????????????,NCA
5:46 can't stop my laughter omggg ????????????????????????????????????????????,NCA
Nyc????????,NCA
Modi shodi lorii?????????,CA
Sasti bandri????????,CA
Nice you ??????????????????????????????????,NCA
Is maa ki Lori k koi mammay bhi dekhna Pasand Nahi karayga,CA
Hi .. Just Watched Your Videos ??.. Good Work.. What Do You Think About Supporting each other Channel???? If Interested Write a Comment back in one of my video ??? #duckybhai,NCA
#duckybhai,NCA
Ooooo bhaiiiii maaro maaroo mujhe,NCA
Hahaha hahaha ??????????????????????????????????????????,NCA
yar description me game ka name nhi he koi bta sakta he konsi game he,NCA
Yes -police is thinking about torturing the criminals by using her songs,NCA
I want to donate my eyes and ears anyone?,NCA
??????????????????,NCA
Or ka ro inky bizty,NCA
Kamal Ky ha,NCA
Bhai wah bro,NCA
Pen yuk tunay apni vedio ka gaund may sota day dia hah,NCA
https://youtu.be/kvSmCc4EnPI,NCA
Omg,NCA
Good ducky bhi,NCA
Ducky bhi Ali Raza .11 py video bny plz,NCA
Bahi app say ik baat kareny the,NCA
My ears are bleeding????,NCA
????????????,NCA
Wah ducky Bhai,NCA
yaar koi sense hoti he gane ka,NCA
Iss k gany iss k gandy mun mai haggo,CA
O yaar mai jaa raha hun kya tatti hai yeh,NCA
O yaar is pagl ka gana sun kr bandy ko tatti ani band ho jati hai kya pagl panti hai yeh,NCA
Iss k pass paisey kahan se aatey h videos bnaaney k liay,NCA
Nach ka pagal.....??????????????????????,NCA
This song is seriously f...........,NCA
Ooo bhaiiii maro muje maro ,NCA
Mery headphones kharab ho gay hain is khotay ki bachi ki waja sy,NCA
Are Bhai Has Has ke Phat Gaie ????????????????????,CA
Oh bhai nani waly par vedio bna,NCA
Hahahahaha,NCA
And In his laugh I feel like i've watched a legend ?,NCA
Bakwas ha ya song is ki baaji sa sath so jao,CA
Dinchak poojas partner twerks: ,CA
Your laughing  ????????????????????,NCA
Love you Ducky bhai you are the roaster bro keep it up bhai carry on  ( in beghairtoon ko nanga Kar do public Mai ) always be supporting you Ducky bhai,CA
Biggest yaki year Tati song hai biggest tatti of the year( nach lai apni Amma Kai Saath.) To dinchak pochak the,CA
I want to donate my ears ??,NCA
Harami nazar se daikh raha hai????,CA
Tooooo much funnnn....,NCA
Swag wala Johnny sins,CA
Swag wala topa,NCA
The best roaster of all. Hilarious videos??????,NCA
yaar ducky is ka naya gaana aaya hai,NCA
yar wese toh sahi bola mein bhi pagal ho gaya bina nache ??????????????,NCA
Dukhy bhi plzzzz face cam mai aya kro video plzz,NCA
Bara harami hai ducky Yar kaha se lata hai ????????????,CA
Hahahaha you are funny ??????????,NCA
Ducky???,NCA
Dukky bhai modi hamare jaan hai esko Baksh do bs...ur fan from india,NCA
ducky bht harami hy yar tu,CA
????????,NCA
Ssasti bakri,NCA
Cotiyapa karti ha I ya aurat,CA
Kay cotiyapa ha  is dinchak pooja Ka,CA
Ducky bhi bht kmall,NCA
So funny,NCA
Aaa k peenrrr yakiiii hy,NCA
My ear is filed with Blood,NCA
???? ??????????????????????????????????,NCA
Kamal ha bro lagay raho,NCA
Dhinchak pooja ki awaz kitni buri h??,NCA
Yeh kon saa game hai Jo ducky Bhai khel rahe hain,NCA
WE LOVE YOUUU DUCKYYY...BIGGG FAN HERE ?????????,NCA
Kamal roast ??,NCA
nice ducky,NCA
u are very nice youtuber per plz ise video  banae jo headphones ke bagar bhi dekhe ja sake,NCA
iss bhen ki lodi ne duniya me hmari beijjati kara rakhi h??????,NCA
Dechnak poojja....worst singer I've ever seen in my life...agar is say buraa singer Kisi nay dekha hai to like thoko ????????,NCA
What a tatti song??,CA
4:17 is the best part ???????? .great ducky bhai,NCA
Corona b suno iska bahi????,NCA
????????????,NCA
Where is my headphone??,NCA
I love??????????????????????,NCA
6.6million views Hain Bhai is song p bhi,NCA
daki bhai  plzz yh toba toba wale ancker hai na india kia us py b video banao usy b roest kro plzzz,NCA
Yarrrrrrrr dhinchak ka gana na sunaya karrrrrr,NCA
Ya to sach ma tatti tha,NCA
Maro mujhe ab,NCA
Uff kitny fazool lyrics hn...pgl ho ke nachoo r nach ke pgl ho jaoo..??????,NCA
Twerkkkk ??????,NCA
Hahha kamal ducky bhai,NCA
inshallah apkay bhaut jald 2million sub ho jai ga,NCA
????????,NCA
Gandu pooja,CA
Hahahahah,NCA
Hahahaha hahahaha,NCA
Iss k moooo maa tati dallo,CA
Isss bhosri ki too or kutay khani honi chayea,CA
Imran khan tatta hai ,CA
Super bro hahahaha,NCA
Ducky bhai main Pakistani aur ek musalman hon bhai main dinga mein Rehta hoon bhai mujhe bhi YouTube channel kholna hai to ek aisi video banao jis mein record aur edit karna ka tarika ho plz plz Plz,NCA
U r right she is soo pagal,NCA
Bhai Maro Maro maro Nahin yah majak chal raha hai Nahin bhai mujhe maar do ????????,NCA
Hahha nice patt ??????????,CA
Dichnak poooja hahahahahahahhahahahah,NCA
After listening this song I want to denote my ears,NCA
Lanat ha is sali ka singing krna pr hor lqna paa sali ni srr drd kr dea ha jo dil aya bkqss lq dea bkchodi ka lea,CA
oh ducky kon si game khal raha is video main,NCA
watched 10 times XD XD,NCA
Hahhahah ducky bhai,NCA
Kasam se mera heart attack ane wala tha hans hans kar,NCA
yaar ducky bhai aap great ho,NCA
That song name is: ,NCA
ducky bhai dhinchak pooja ka corona wala song bhi hai.,NCA
005 i died from laughing ??????,NCA
Ducky bhai I want to say a thing that you are a good you tuber but I want to say that we should not  say bad things  and should be afraid from god,NCA
Love u ducky bhai,NCA
Kmall ducky bhai ap ka koi jud nii,NCA
Modi shodi Lodi ,CA
These most buchodday ????????????????????,CA
Dania after tamasha,NCA
Big boss sy kahi zyda acha best hy,NCA
Rabail ko win krna chahiye she&#39;s daband ??,NCA
Kash ma abiha ko Jan say mar skta??,NCA
Batamez girls ke chezo k q hand laga rahy ho,NCA
I am watching in 2025????????,NCA
Rabil to much over,NCA
See 2025 ?? kshaf to maasom hai yaar han Hun me gata ??,NCA
Ek number ka jahil ha amir is k maa baa ne Kuch sika ye nh,NCA
Ghatya show,CA
Dania is best,NCA
Kia bawaseeer ha ye,CA
Hello everyone aap sub ko q lagta ha ka daniy achi ha kasa bula ha last time as na kya kya ha rabal ka again ha bakrari ha sub ko ya koi achi baat ha,NCA
Who’s watching in 2025 aug,NCA
Abiha is on fire ????,NCA
Watching in 2025,NCA
Mujhe to sirf dekh kr hi dar lg rha he,NCA
amar girl ki privacy bi hoti ha very bad??????????????????????,NCA
I love you ?????????????????????????????????????????????????????????????? amir syal,NCA
Jahil log,CA
Sab log bohat jahil hai,CA
"Low budget, low class people, assault, abusing, low class show and host",NCA
"<a begairat=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=3261"">54:21</a> ??????",CA
Anyone watching in 2025,NCA
Rabail hai sbse ghatiya,CA
Amir is so jahil seriously rizq ktna zaya kiya,NCA
Rabaill ?,NCA
Rabil jesii bhii hain but no doubt She&#39;s caring.. Nature caring hain,NCA
Big Boss? Big Botts?,NCA
"<a chutiya lodi=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=3543"">59:03</a> kashaf ne leli????????",CA
Rabil tu amir ka mou main lele??,CA
Yaiya bohat funter hy??????????????,NCA
2025??,NCA
"<a chutiya lodi=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=2980"">49:40</a> roh rahi hai ??",CA
Abiha nay lot liye ye episode,NCA
Waqar bygerti kar rha hai,CA
Rabel aurat nahi theak,NCA
Dania yahya best hai,NCA
Ye pakistan ka bigg boss hai ????????,NCA
Abeeha bhtttt zada over h,NCA
Anyone Watching in 2025???,NCA
Dill mein itni galiya aa rahe hai na bus control kiya huwa hai ??,NCA
Abhia is my love ??,NCA
Abiha doing well,NCA
Yahyah is so fucking annoying contestant just living bcz of sympathy,CA
Amir siyal aura +1000 sigma man,NCA
Rabail aura +10  ?,NCA
Bht he gatia game ha ya,CA
Any one watching 2025????,NCA
itni galia bilal ko ni ati jitni rabail ko ati??bilal bhi seekh gya,NCA
Rabeel ek number ki bharvi self respect ki baat krtihai ??,CA
rabail is racist ash shed get charged in a different country,NCA
Anyone watching in 2025,NCA
Loser ?? animals,NCA
Kuch Madrasa chap Jawar ko ek sath rakhenge so yehi hota hey.....Jahillllllllll,CA
"<a chutiya lodi=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=754"">12:34</a>",CA
Winner daniya ya rabail ko hona chahiye,NCA
Anyone watching in 2025 ??,NCA
i like kashaf and daniya  amir tu ye bhul raha hai usne girl ne tujhe vot diya tha,NCA
Is show ke agy big boss bhi per ki jooti ????,NCA
jahil admi,CA
Rabail bohot buri hai or besharam bhi,CA
rabil ..KO out kro,NCA
Wakar to kya game khilata h matlab kuch bhi ??????,NCA
Sab k sab ghatiya log,CA
Sabse irritating episode aur sabse dogle insaan ka khula sa RABEL CHINAAR Kothe Per kaam karne waali aur 10 admiyon ki Rakhel The RABEL??,NCA
Abeeha became a syco she needs treatment ??,NCA
Rabel to real mada*** nikli,CA
Worse and jahil amir the biggest and second is abeeha,CA
Rabel jhooti,CA
????????,NCA
begairati,CA
Rabail ko musalman hone par Sharma hona chiye,NCA
rabil you are best??,NCA
Anyone watching in 2024????,NCA
chutiya,CA
Rabail is not pro player,NCA
Amir best banda ha yar kasms a????,NCA
Or sota hwa Bhaloo ko jaga ne se kiya ho ga.,NCA
Daniya is so?? deserving,NCA
Rubaisha Abiha Kashaf Dania dogli or btameez hn. ??????,CA
20 .11,NCA
Rabeilseikh is deserving ?????,NCA
jahil,CA
Daniya?,NCA
Bigboss khatrok kheladi mix,NCA
lodi,CA
59.13 amir rabail ka chamcha,NCA
Over acting ki dukan??,NCA
Rabail?,NCA
Daniya??,NCA
Dania deserve to be a champion,NCA
This are human beings ??????,NCA
Mariya mariya Mariya sirf mari hai aur kisi kie nahi ??????????????,NCA
I like abiha,NCA
Achhe khandan ????????????,NCA
Bahan in zahil ko rizk ka matlab hi nahi maloom my pahle bolraha hu ye ye nahi jitega kabhi bhi mujhe dukh hai khana barbad karraha hai,NCA
TUMHARE POORE DESH ME AISE HI CHUTIYE BHARE HAIN KYA A????,CA
kutty kai bachy,CA
Kya bnde select kiye h??,NCA
jahil,CA
?? ???? ?? ???? ??? ?? ???? ??? ?? ??? ???,NCA
Dania is deserve winner ????,NCA
?? ?? ?? ??? ???? ???? ??? ?? ???? ???? ????? ??,NCA
"Rabail to kia nekhlook hen men ache se janta hoon, dakke, bathroom ki pediesh!",NCA
My all time favorite robaisha she is so cute,NCA
Parhy likhy Jahil hn ye sb,NCA
Abiha ?????,NCA
????????????????????????????????????????saqib lover you like the idea,NCA
Saqib lover you like the first man ?? the rest of your head with your family and friends with you love you love ???,NCA
Tania and romaisha are deserving,NCA
Bohat afsos hua ke muslim hote hue deen ki samajh nhi he,NCA
????????????????????????????its so funny show,NCA
"What a bunch of teenie boomers&#39; undeveloped fetuses, and failed results of parenting let&#39;s hope they don&#39;t multiply.",NCA
Yahya is very funny ??????????,NCA
Can anyone guess which reality show Girl Use same t-shirt Rabail Use here pink one !?,NCA
Kya aik karoor k Liye galiyan dy kr apni qabr ma sanp bichhu paida kr rhy hn,NCA
Rip handfree users??????,NCA
rabil nikalo,NCA
RIP headphone users! ????<br>Like me,NCA
Yahya is not able to play,NCA
Rabail is playing good when someone is good so she is good when someoneisbad so she is bad I like her,NCA
Abiha or Amir ko nikalo,NCA
behoda show,NCA
Sasta big boss ... you can say mini version,NCA
Abeha is tati,CA
In chutiyon ko Kashmir chaiye ???,CA
2 2 lekr shi baat h,NCA
Rabel bagerat,CA
"if i was in place of bilal i would have killed Abiha <a chutiya lodi=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=4513"">1:15:13</a>",NCA
Saste mulk(Najistan) ka sasta show ????????,NCA
Mere yha ka big show ka jitna budget hai utne me pura Pakistan 2 saal kha le????????,NCA
After watching this show i came to know that an average pakistani is far more dumber,NCA
Nakliii big boss,NCA
Rabail to overated hai usse piyari to abiha hai???,NCA
App log jo beech may mute kar datay hai wo Nahi Kya karay,NCA
Amir siyal such a ghatiya person how he treat with rubaisha so badtamiz,CA
Abiha is shokhi ??,NCA
Abiha should not waste water  ????????????,NCA
Abiha looser and cheapest contestant ever ??,NCA
Sbse best tha Hamad...jo jit gya hai..??,NCA
jahill log,CA
kitne ghatia log hai ek handicap se revenge lai rahi hai sharam kr kisi or se le tuje utha k na feknde,CA
Pakistani Sasta Big Boss ????,NCA
Abiha please don&#39;t quit,NCA
Please all elemenated contestants come back ??????,NCA
Bilal and yaya is such a kind of aunty seriously????,NCA
Tobah hai Rabail bht bari film hai bhae,NCA
Yaawr bilal ??,NCA
Yeh sb kitnt jahil hin siyaye dania kyy,CA
Very good abiha and Amir,NCA
Kashaf bari ochi hai,NCA
Yar Kashaf bht Irritating he,NCA
Pakistaniyon ki aaukat pta chalri hai...Hmre big boss Mai jitni marzi ladai ho jye na kbi khane ni chinte kise se jahil log unko koi zooo Mai dalo specially aamir ko????????????,CA
ammer or rabeal ko champion hona chahiyea,NCA
Amir is very bad ????????,NCA
Yahya thik hain,NCA
Yahya ne mazy karway hain is episode me ??,NCA
"<a chutiya lodi=""https://www.youtube.com/watch?v=146Cxiu0joo&amp;t=4085"">1:08:05</a> wahh kitne accha kandan ki hy",CA
Abeeha buht jhooti hai nikaly amir ky kapray abeeha ny hai,NCA
"From my viewpoint throughout the show, rubaisha(somewhat) Dania and Bilal were okay. That&#39;s it. That participant, Hammad was good. But he was eliminated.",NCA
